137853226	1	1	1	1	9606	1	1	0	1	1	1	1	32.0	14.4	23.2	30.4	53.6	62.4	55.2	46.4	37.6	44.8	2.2222222222222223	1.3793103448275863	1.0526315789473684	0.6206896551724138	0.4736842105263158	0.7631578947368421	0.8656716417910447	1.6595744680851063	1.2321428571428572	0.851063829787234	0.5970149253731343	0.7142857142857143	0.2608695652173913	0.26865671641791045	0.23076923076923078	0.5	0.3717948717948718	0.5178571428571429	0.6551724137931034	0.5507246376811593	0.8085106382978723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	23.2	16.8	29.2	30.8	60.0	54.0	52.4	40.0	46.0	47.6	1.380952380952381	0.7945205479452054	0.7532467532467532	0.5753424657534247	0.5454545454545454	0.948051948051948	0.6666666666666666	1.173913043478261	1.1008403361344536	0.5043478260869565	0.38666666666666666	0.48739495798319327	0.3206106870229008	0.28	0.3111111111111111	0.73	0.5407407407407407	0.6134453781512604	0.77	0.5877862595419847	0.6695652173913044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.2	22.4	24.8	27.6	138.0	112.0	131.0	119.0	1	1	0	1	5171266.5	3.313383E7	2.79625635E7	0	1	1	1	1	1	0	4	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	1	1	1	1	1	4	1	2.61878575E8	142.0	16	3	1	151.0	16	1	4	
137852574	1	1	1	1	9606	1	1	0	1	1	1	1	27.6	22.4	23.2	26.8	50.0	54.4	50.8	50.0	45.6	49.2	1.2321428571428572	1.1896551724137931	1.0298507462686568	0.9655172413793103	0.835820895522388	0.8656716417910447	1.0	1.1929824561403508	1.032520325203252	0.6052631578947368	0.552	0.5609756097560975	0.4409448818897638	0.44799999999999995	0.4117647058823529	0.46399999999999997	0.4264705882352941	0.47154471544715443	0.536	0.5275590551181103	0.5877192982456141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	22.8	26.8	20.8	29.6	50.4	52.4	43.6	49.6	47.6	56.4	0.8507462686567164	1.0961538461538463	0.7702702702702703	1.2884615384615385	0.9054054054054054	0.7027027027027027	0.9841269841269842	1.1008403361344536	0.7730496453900709	0.4789915966386555	0.4523809523809524	0.4042553191489362	0.6146788990825688	0.5317460317460317	0.5114503816793894	0.41935483870967744	0.39694656488549623	0.3687943262411348	0.5967741935483871	0.6788990825688074	0.6218487394957983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6	24.0	31.6	22.8	127.0	123.0	109.0	141.0	0	1	0	1	5.89891985E7	7.0683615E7	1.16944165E7	1	0	0	0	1	1	1	2	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	2	0	3.99288535E7	604.0	9	12	0	216.0	9	1	3	
121913495	1	1	1	1	9606	1	1	1	1	1	1	1	20.0	29.6	22.0	28.4	50.4	48.4	42.0	49.6	51.6	58.0	0.6756756756756757	0.9090909090909091	0.7042253521126761	1.3454545454545455	1.0422535211267607	0.7746478873239437	0.9841269841269842	0.937984496124031	0.7241379310344828	0.38759689922480617	0.39682539682539686	0.3448275862068966	0.7047619047619048	0.5873015873015873	0.6115702479338844	0.4435483870967742	0.4545454545454546	0.3793103448275862	0.5725806451612903	0.6761904761904761	0.5503875968992248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	23.2	26.4	24.0	26.4	50.4	49.6	47.2	49.6	50.4	52.8	0.8787878787878788	0.9666666666666667	0.8787878787878788	1.0999999999999999	1.0	0.9090909090909092	0.9841269841269842	0.9841269841269842	0.893939393939394	0.4603174603174603	0.4603174603174603	0.4393939393939394	0.559322033898305	0.5238095238095238	0.532258064516129	0.48387096774193544	0.48387096774193544	0.4545454545454546	0.532258064516129	0.559322033898305	0.5238095238095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.4	27.2	28.8	23.6	105.0	145.0	118.0	132.0	0	1	0	1	4.16790175E7	5.8976585E7	1.72975675E7	0	0	0	0	1	1	0	3	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	3	0	7.53494466E7	324.0	16	8	0	195.4	16	1	1	
121908088	1	1	1	1	9606	1	1	0	1	1	1	1	18.2	23.68	29.24	28.880000000000003	58.120000000000005	47.08	47.44	41.88	52.92	52.56	0.8366581415174765	0.6212954348593244	0.6252476867692125	0.8168923037438646	0.8485689208889948	1.01854204476709	0.7268007523145312	0.9078826691967109	0.9116495053502927	0.3525765338393422	0.31131223116908535	0.35166323440339187	0.514760162601626	0.41548852114544593	0.5308299319727892	0.704274193072259	0.6297142857142857	0.5599862709469009	0.6981992832556958	0.608410569105691	0.5553061353573687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	1	20.919999999999998	24.2	29.52	25.36	54.879999999999995	46.28	50.44	45.12	53.720000000000006	49.56	0.9141944847605226	0.7486742424242425	0.8833058436630408	0.8972329224447868	0.9613518846445738	1.3075431317986341	0.8286994745430555	0.8734659339126349	1.1102304558186913	0.39219782156191146	0.3828326267381851	0.44891774891774894	0.5042598549435182	0.4458668478048705	0.5211255411255411	0.6704501125281321	0.65997113997114	0.6613127069009421	0.5581070267566892	0.5308407800716588	0.4812681123507233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.016353280000004	24.91812608	23.392514560000002	25.67300608	43.3935872	47.417292800000006	44.943782399999996	45.8670976	0	1	0	1	644193.0	2586359.0	1942166.0	1	0	0	0	1	1	1	4	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	4	0	2.8558986E7	602.5	15	5	0	518.0	15	1	3	
119455950	1	1	1	1	9606	1	1	1	1	1	1	1	19.788888888888888	22.266666666666666	28.244444444444444	29.7	57.94444444444445	49.48888888888889	48.03333333333333	42.05555555555556	50.51111111111111	51.96666666666667	0.8992397137745974	0.7510371034116554	0.6891113779819921	0.8514245652462499	0.7605762090411213	1.0017506149633342	0.7283375329352341	1.0007343627886922	0.9522710100442517	0.3976682297140702	0.34359244301773034	0.3893691433483643	0.4779416344440292	0.3847450899175037	0.4518989043489951	0.6770876466528639	0.5847115578513038	0.5629018666958875	0.7073153899240855	0.6464612616529005	0.6030661330746221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	22.58888888888889	18.544444444444444	29.633333333333336	29.23333333333333	58.86666666666667	51.82222222222222	52.22222222222222	41.13333333333333	48.177777777777784	47.77777777777778	1.2609351432880844	0.7779036046400153	0.8565943007828195	0.6461778592656505	0.705986338516459	1.1739643339572468	0.7024236619064205	1.1026529702943708	1.1420908430712353	0.4739875240067623	0.3855001741553466	0.49004753416518115	0.3622773289330987	0.316923487751074	0.367908991527337	0.7202895078366774	0.5954088936667158	0.652043308906054	0.7219586702605572	0.5835681335844788	0.6286654462876087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.61424207642964	27.285164012834045	22.378772708857554	33.721821201878775	34.56409625330587	44.15615970709532	46.019944117187116	32.700311843214074	0	1	0	0	2.8180968E7	4.6446678E7	1.826571E7	0	0	0	0	1	1	0	3	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	3	0	1.7999526E7	138.0	5	10	0	136.0	5	1	1	
104894266	1	1	1	1	9606	1	0	0	1	1	1	1	18.4	22.0	22.2	37.4	59.6	55.8	40.6	40.4	44.2	59.4	0.8363636363636364	0.8172131147540984	0.5292207792207793	1.0008196721311475	0.6071428571428572	0.6233766233766234	0.6870471014492754	1.2680623973727423	0.7045454545454546	0.41235632183908044	0.3158967391304348	0.321969696969697	0.556580259222333	0.3711503623188406	0.394879053010808	0.5500992063492063	0.40002573340195574	0.38257575757575757	0.9548611111111112	0.9733300099700897	0.8557060755336618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	21.2	22.2	34.6	22.0	56.6	43.2	55.8	43.4	56.8	44.2	1.0151515151515151	0.6106612685560053	0.9833333333333333	0.659919028340081	1.0	1.6	0.7678660669665167	0.7609126984126984	1.3078529657477027	0.3740079365079365	0.3735632183908046	0.49832915622389307	0.41129032258064513	0.39430284857571213	0.5158662092624356	0.8005952380952381	0.7997427101200687	0.8095238095238095	0.5059523809523809	0.4032258064516129	0.38690476190476186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.000732421875	26.399462890625	21.5998046875	24.0	117.9876708984375	131.9879150390625	123.9886474609375	125.9869384765625	0	1	0	1	5.7671257E7	8.0845233E7	2.3173976E7	0	0	0	0	1	1	0	3	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	4	0	1.886085014285714E7	264.2857142857143	21	0	0	260.0	15	1	4	
104894265	1	1	1	1	9606	1	0	0	1	1	1	1	20.4	26.8	16.0	36.8	52.8	57.2	36.4	47.2	42.8	63.6	0.7789351851851851	1.307936507936508	0.5697115384615384	1.7428571428571429	0.7596153846153846	0.43509615384615385	0.9258826962357747	1.349582784365393	0.5723892405063291	0.4765041721563461	0.3968485555879778	0.3206091772151899	0.7379227053140096	0.529034140647797	0.47510424331616385	0.3524019068573524	0.2786362521461859	0.2517800632911392	0.8111477814448111	1.0096618357487923	0.873078612209047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	1	20.6	20.6	40.2	18.6	58.8	39.2	60.8	41.2	60.8	39.2	1.1093117408906883	0.5232267732267732	1.2103174603174602	0.5042457542457542	1.3849206349206349	2.5555555555555554	0.7045454545454546	0.6832779623477298	1.553413236060448	0.3533776301218161	0.349025974025974	0.523970818134445	0.3371941978783286	0.3555194805194805	0.5903581267217631	0.9739583333333333	1.1093663911845728	1.029442417926003	0.46448863636363635	0.30818358952154146	0.32990033222591364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.400292968749998	24.0001220703125	22.799731445312503	28.799853515625003	91.99774169921875	157.99615478515625	148.99639892578125	100.99749755859375	0	1	0	0	5.7671257E7	8.0845233E7	2.3173976E7	0	0	0	0	1	1	0	3	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	4	0	1.886085014285714E7	358.2857142857143	3	0	0	354.0	3	1	4	
104894264	1	1	1	1	9606	1	0	0	1	1	1	1	18.0	22.6	27.0	32.4	59.4	50.4	45.0	40.6	49.6	55.0	0.8071428571428572	0.6675824175824177	0.5625	0.8346153846153846	0.7152777777777778	0.8472222222222222	0.686733303044071	1.0268061457992808	0.8187830687830688	0.36482510624387054	0.30361199454793275	0.3273809523809524	0.5011857707509881	0.3831213084961381	0.4544159544159544	0.6661793372319689	0.5398860398860399	0.4914021164021164	0.8070175438596491	0.7221343873517787	0.6619810395554102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	20.8	15.6	39.0	24.6	63.6	45.4	59.8	36.4	54.6	40.2	1.4583333333333335	0.5301587301587302	0.8689839572192513	0.4095238095238095	0.625668449197861	1.6163101604278074	0.5723892405063291	0.8317230273752012	1.5481744421906694	0.3816425120772947	0.3267405063291139	0.5425963488843814	0.2700135685210312	0.24564873417721517	0.34472049689441	1.0724637681159421	0.858307453416149	1.0055780933062881	0.67512077294686	0.4203980099502488	0.4500805152979066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.199929809570314	26.399996948242187	21.600018310546876	22.800054931640624	114.9992904663086	134.99918365478516	133.99922943115234	115.9992446899414	0	1	0	0	5.7671257E7	8.0845233E7	2.3173976E7	0	0	0	0	1	1	0	4	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	3	0	1.886085014285714E7	422.2857142857143	4	13	0	418.0	4	1	3	
104894263	1	1	1	1	9606	1	0	0	1	1	1	1	20.0	19.8	27.0	33.2	60.2	53.2	47.0	39.8	46.8	53.0	1.0081632653061223	0.7333333333333334	0.6595582635186596	0.7416666666666667	0.6271896420411273	0.8739527798933739	0.6692546583850931	1.146788990825688	0.9202898550724639	0.4234862385321101	0.3385093167701863	0.39420289855072466	0.4301851851851852	0.3307453416149069	0.373758865248227	0.6779877425944841	0.5127659574468085	0.5260869565217392	0.862870275791624	0.7457407407407407	0.723302752293578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	1	23.0	23.6	29.0	24.4	53.4	47.4	52.0	46.6	52.6	48.0	0.9704184704184704	0.8357843137254901	0.9408602150537635	0.848529411764706	0.9663978494623655	1.1922043010752688	0.8866591294516677	0.9091173054587689	1.0869565217391304	0.4427990708478513	0.4388072357263991	0.47739130434782606	0.4557037037037037	0.4478518937252685	0.49803149606299213	0.6391369047619048	0.6225841088045813	0.6095652173913043	0.5279017857142857	0.4702222222222222	0.4663182346109175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.000019073486328	22.799998474121097	27.999977111816406	25.20000534057617	99.9998607635498	149.99975776672363	124.99981307983398	124.99980545043945	0	1	0	0	5.7671257E7	8.0845233E7	2.3173976E7	0	0	0	0	1	1	0	3	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	4	0	1.886085014285714E7	139.0	8	4	0	139.0	8	1	4	
104894261	1	1	1	1	9606	1	0	0	1	1	1	1	14.0	16.2	36.8	33.0	69.8	47.0	50.8	30.2	53.0	49.2	1.2797619047619047	0.37433155080213903	0.4209558823529412	0.45900178253119434	0.4985294117647059	1.1136029411764707	0.4369235836627141	0.9037356321839081	1.0721024258760108	0.27370689655172414	0.19804018445322796	0.30154986522911054	0.3456439393939394	0.23888339920948617	0.36648351648351646	1.25	0.7855311355311356	0.7705525606469003	1.1145276292335116	0.6587752525252526	0.6300287356321839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	1	20.0	15.6	34.4	30.0	64.4	50.0	54.4	35.6	50.0	45.6	1.2927631578947367	0.6263888888888889	0.6666666666666667	0.4638888888888889	0.52	1.1466666666666667	0.5646258503401361	1.0292207792207793	1.1931512120046173	0.42045454545454547	0.32108843537414966	0.4397845325125048	0.28683427953500945	0.2435374149659864	0.31753246753246755	1.0161812297734627	0.7116883116883117	0.7533666794921123	0.8640776699029126	0.5515004055150041	0.6087662337662337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.000000953674316	24.799998664855956	24.399995040893554	28.80000534057617	143.9999418258667	105.99996280670166	136.9999475479126	112.99995708465576	0	1	0	0	5.7671257E7	8.0845233E7	2.3173976E7	0	0	0	0	1	1	0	3	0	0	0.0	0.0	1	0.0	0	0	0.0	1.0	1.0	0.0	1.0	0.0	0	0	1	1	1	4	0	1.886085014285714E7	531.2857142857143	16	0	0	468.0	0	1	4	
